end_period_ts,open_interest,volume,price.close,price.high,price.low,price.max,price.mean,price.min,price.open,price.previous,price.previous_dollars,yes_ask.close,yes_ask.close_dollars,yes_ask.high,yes_ask.high_dollars,yes_ask.low,yes_ask.low_dollars,yes_ask.open,yes_ask.open_dollars,yes_bid.close,yes_bid.close_dollars,yes_bid.high,yes_bid.high_dollars,yes_bid.low,yes_bid.low_dollars,yes_bid.open,yes_bid.open_dollars,price.close_dollars,price.high_dollars,price.low_dollars,price.mean_dollars,price.open_dollars,market
1755637200,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,55,0.5500,55,0.5500,53,0.5300,53,0.5300,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755640800,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755644400,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,55,0.5500,56,0.5600,52,0.5200,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755648000,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755651600,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755655200,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755658800,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755662400,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755666000,34,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755669600,201,30525,52.0,52.0,52.0,,52.0,,52.0,56.0,0.5600,56,0.5600,57,0.5700,56,0.5600,56,0.5600,52,0.5200,52,0.5200,51,0.5100,52,0.5200,0.5200,0.5200,0.5200,0.5200,0.5200,KXNFLGAME-25AUG23HOUDET-DET
1755673200,201,30525,,,,,,,,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755676800,201,30525,,,,,,,,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755680400,201,30525,,,,,,,,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755684000,201,30525,,,,,,,,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755687600,201,30525,,,,,,,,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,52,0.5200,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755691200,201,30525,56.0,56.0,56.0,,56.0,,56.0,52.0,0.5200,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,52,0.5200,52,0.5200,0.5600,0.5600,0.5600,0.5600,0.5600,KXNFLGAME-25AUG23HOUDET-DET
1755694800,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755698400,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755702000,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755705600,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755709200,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755712800,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755716400,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755720000,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755723600,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,55,0.5500,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755727200,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755730800,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755734400,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755738000,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755741600,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755745200,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,54,0.5400,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755748800,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755752400,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755756000,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755759600,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755763200,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755770400,201,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755774000,204,30525,56.0,56.0,56.0,,56.0,,56.0,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,0.5600,0.5600,0.5600,0.5600,0.5600,KXNFLGAME-25AUG23HOUDET-DET
1755777600,204,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755781200,204,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755784800,205,30525,56.0,56.0,56.0,,56.0,,56.0,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,0.5600,0.5600,0.5600,0.5600,0.5600,KXNFLGAME-25AUG23HOUDET-DET
1755788400,205,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755792000,205,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755795600,205,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755799200,205,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755802800,205,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755806400,206,30525,56.0,56.0,56.0,,56.0,,56.0,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,0.5600,0.5600,0.5600,0.5600,0.5600,KXNFLGAME-25AUG23HOUDET-DET
1755810000,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755813600,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755817200,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755820800,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755824400,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755828000,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755831600,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755835200,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755838800,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755842400,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755846000,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,56,0.5600,56,0.5600,54,0.5400,54,0.5400,54,0.5400,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755849600,206,30525,,,,,,,,56.0,0.5600,55,0.5500,56,0.5600,55,0.5500,56,0.5600,53,0.5300,54,0.5400,53,0.5300,54,0.5400,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755853200,206,30525,,,,,,,,56.0,0.5600,55,0.5500,55,0.5500,55,0.5500,55,0.5500,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755856800,206,30525,,,,,,,,56.0,0.5600,56,0.5600,56,0.5600,55,0.5500,55,0.5500,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755860400,206,30525,,,,,,,,56.0,0.5600,55,0.5500,56,0.5600,55,0.5500,56,0.5600,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755864000,207,30525,55.0,55.0,55.0,,55.0,,55.0,56.0,0.5600,55,0.5500,56,0.5600,55,0.5500,55,0.5500,53,0.5300,53,0.5300,53,0.5300,53,0.5300,0.5500,0.5500,0.5500,0.5500,0.5500,KXNFLGAME-25AUG23HOUDET-DET
1755867600,207,30525,,,,,,,,55.0,0.5500,55,0.5500,55,0.5500,55,0.5500,55,0.5500,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755871200,207,30525,,,,,,,,55.0,0.5500,55,0.5500,56,0.5600,55,0.5500,55,0.5500,52,0.5200,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755874800,207,30525,,,,,,,,55.0,0.5500,55,0.5500,55,0.5500,55,0.5500,55,0.5500,53,0.5300,53,0.5300,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755878400,207,30525,,,,,,,,55.0,0.5500,55,0.5500,55,0.5500,55,0.5500,55,0.5500,53,0.5300,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755882000,207,30525,,,,,,,,55.0,0.5500,55,0.5500,55,0.5500,55,0.5500,55,0.5500,53,0.5300,53,0.5300,53,0.5300,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755885600,207,30525,,,,,,,,55.0,0.5500,54,0.5400,55,0.5500,54,0.5400,55,0.5500,52,0.5200,53,0.5300,52,0.5200,53,0.5300,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755889200,207,30525,54.0,54.0,54.0,,54.0,,54.0,55.0,0.5500,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755892800,207,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755896400,260,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755900000,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755903600,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755907200,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,51,0.5100,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755910800,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,51,0.5100,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755914400,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,51,0.5100,52,0.5200,51,0.5100,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755918000,260,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,51,0.5100,51,0.5100,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755921600,304,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,51,0.5100,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755925200,563,30525,54.0,54.0,53.0,,53.0,,53.0,54.0,0.5400,54,0.5400,54,0.5400,53,0.5300,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5300,0.5319,0.5300,KXNFLGAME-25AUG23HOUDET-DET
1755928800,563,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755932400,961,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755936000,1186,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755939600,1186,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755943200,1186,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755946800,1194,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755950400,1194,30525,,,,,,,,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,,,,,,KXNFLGAME-25AUG23HOUDET-DET
1755954000,1194,30525,54.0,54.0,54.0,,54.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5400,0.5400,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755957600,1281,30525,54.0,54.0,52.0,,52.0,,54.0,54.0,0.5400,54,0.5400,55,0.5500,53,0.5300,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5200,0.5293,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755961200,1336,30525,54.0,54.0,52.0,,53.0,,54.0,54.0,0.5400,54,0.5400,54,0.5400,54,0.5400,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5200,0.5383,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755964800,1401,30525,54.0,54.0,52.0,,52.0,,52.0,54.0,0.5400,54,0.5400,55,0.5500,53,0.5300,54,0.5400,52,0.5200,52,0.5200,52,0.5200,52,0.5200,0.5400,0.5400,0.5200,0.5236,0.5200,KXNFLGAME-25AUG23HOUDET-DET
1755968400,7861,30525,47.0,54.0,46.0,,50.0,,54.0,54.0,0.5400,47,0.4700,54,0.5400,46,0.4600,54,0.5400,46,0.4600,52,0.5200,40,0.4000,52,0.5200,0.4700,0.5400,0.4600,0.5002,0.5400,KXNFLGAME-25AUG23HOUDET-DET
1755972000,12397,30525,45.0,61.0,16.0,,39.0,,48.0,47.0,0.4700,19,0.1900,70,0.7000,16,0.1600,47,0.4700,11,0.1100,57,0.5700,5,0.0500,46,0.4600,0.4500,0.6100,0.1600,0.3941,0.4800,KXNFLGAME-25AUG23HOUDET-DET
1755975600,15660,30525,11.0,20.0,7.0,,13.0,,19.0,45.0,0.4500,10,0.1000,25,0.2500,9,0.0900,19,0.1900,8,0.0800,19,0.1900,5,0.0500,11,0.1100,0.1100,0.2000,0.0700,0.1314,0.1900,KXNFLGAME-25AUG23HOUDET-DET
1755979200,17131,30525,1.0,30.0,1.0,,2.0,,12.0,11.0,0.1100,1,0.0100,30,0.3000,1,0.0100,10,0.1000,0,0.0000,9,0.0900,0,0.0000,8,0.0800,0.0100,0.3000,0.0100,0.0287,0.1200,KXNFLGAME-25AUG23HOUDET-DET
1755576000,0,161835,,,,,,,,,,99,0.9900,99,0.9900,99,0.9900,99,0.9900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755579600,0,161835,,,,,,,,,,98,0.9800,99,0.9900,98,0.9800,99,0.9900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755583200,0,161835,,,,,,,,,,98,0.9800,98,0.9800,98,0.9800,98,0.9800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755586800,3,161835,97.0,97.0,97.0,,97.0,,97.0,,,97,0.9700,98,0.9800,97,0.9700,98,0.9800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.9700,0.9700,0.9700,0.9700,0.9700,KXNFLGAME-25AUG23LACLE-LA
1755590400,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755594000,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755597600,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755604800,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755608400,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755612000,3,161835,,,,,,,,97.0,0.9700,97,0.9700,97,0.9700,97,0.9700,97,0.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755615600,3,161835,,,,,,,,97.0,0.9700,27,0.2700,97,0.9700,27,0.2700,97,0.9700,23,0.2300,23,0.2300,0,0.0000,0,0.0000,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755619200,71,161835,26.0,27.0,26.0,,26.0,,27.0,97.0,0.9700,26,0.2600,27,0.2700,26,0.2600,27,0.2700,23,0.2300,23,0.2300,23,0.2300,23,0.2300,0.2600,0.2700,0.2600,0.2625,0.2700,KXNFLGAME-25AUG23LACLE-LA
1755626400,71,161835,,,,,,,,26.0,0.2600,27,0.2700,27,0.2700,26,0.2600,26,0.2600,23,0.2300,24,0.2400,23,0.2300,23,0.2300,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755630000,173,161835,28.0,28.0,28.0,,28.0,,28.0,26.0,0.2600,27,0.2700,30,0.3000,27,0.2700,27,0.2700,24,0.2400,25,0.2500,23,0.2300,23,0.2300,0.2800,0.2800,0.2800,0.2800,0.2800,KXNFLGAME-25AUG23LACLE-LA
1755633600,173,161835,,,,,,,,28.0,0.2800,26,0.2600,27,0.2700,26,0.2600,27,0.2700,23,0.2300,24,0.2400,23,0.2300,24,0.2400,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755637200,173,161835,,,,,,,,28.0,0.2800,26,0.2600,26,0.2600,26,0.2600,26,0.2600,23,0.2300,23,0.2300,23,0.2300,23,0.2300,,,,,,KXNFLGAME-25AUG23LACLE-LA
1755640800,209,161835,26.0,26.0,26.0,,26.0,,26.0,28.0,0.2800,26,0.2600,26,0.2600,26,0.2600,26,0.2600,23,0.2300,23,0.2300,23,0.2300,23,0.2300,0.2600,0.2600,0.2600,0.2600,0.2600,KXNFLGAME-25AUG23LACLE-LA
1755644400,227,161835,26.0,26.0,26.0,,26.0,,26.0,26.0,0.2600,26,0.2600,26,0.2600,26,0.2600,26,0.2600,23,0.2300,23,0.2300,23,0.2300,23,0.2300,0.2600,0.2600,0.2600,0.2600,0.2600,KXNFLGAME-25AUG23LACLE-LA
1755648000,234,161835,27.0,27.0,27.0,,27.0,,27.0,26.0,0.2600,27,0.2700,28,0.2800,26,0.2600,26,0.2600,23,0.2300,23,0.2300,22,0.2200,23,0.2300,0.2700,0.2700,0.2700,0.2700,0.2700,KXNFLGAME-25AUG23LACLE-LA
1755651600,586,161835,27.0,27.0,27.0,,27.0,,27.0,27.0,0.2700,27,0.2700,28,0.2800,27,0.2700,27,0.2700,23,0.2300,23,0.2300,23,0.2300,23,0.2300,0.2700,0.2700,0.2700,0.2700,0.2700,KXNFLGAME-25AUG23LACLE-LA
1755655200,586,161835,,,,,,,,27.0,0.2700,27,0.2700,27,0.2700,27,0.2700,27,0.2700,23,0.2300,23,0.2300,23,0.2300,23,0.2300,,,,,,KXNFLGAME-25AUG23LACLE-LA
